timestep,reward
33747.0,1977.7613816857338
33748.0,1977.7613816857338
33749.0,1977.7613816857338
33750.0,1977.7613816857338
33751.0,1977.7613816857338
33752.0,1977.7613816857338
33753.0,1977.7613816857338
33754.0,1977.7613816857338
33755.0,1977.7613816857338
33756.0,1977.7613816857338
33757.0,1977.7613816857338
33758.0,1977.7613816857338
33759.0,1977.7613816857338
33760.0,1979.6585149168968
33761.0,1983.4527813792229
33762.0,1988.1956144571304
33763.0,1993.8870141506195
33764.0,1999.5784138441086
33765.0,2006.2183801531792
33766.0,2013.8069130778313
33767.0,2021.3954460024834
33768.0,2028.9839789271355
33769.0,2035.623945236206
33770.0,2044.161044716835
33771.0,2053.646710753441
33772.0,2063.1323767900467
33773.0,2074.5151759386063
33774.0,2084.949408531189
33775.0,2094.435074567795
33776.0,2103.9207406044006
33777.0,2113.4064066410065
33778.0,2122.8920726776123
33779.0,2131.4291721582413
33780.0,2139.9662716388702
33781.0,2147.5548045635223
33782.0,2155.1433374881744
33783.0,2159.886170566082
33784.0,2159.886170566082
33785.0,2159.886170566082
33786.0,2159.886170566082
33787.0,2159.886170566082
33788.0,2159.886170566082
33789.0,2159.886170566082
33790.0,2159.886170566082
33791.0,2159.886170566082
33792.0,2159.886170566082
33793.0,2159.886170566082
33794.0,2159.886170566082
33795.0,2159.886170566082
33796.0,2159.886170566082
33797.0,2159.886170566082
33798.0,2159.886170566082
33799.0,2159.886170566082
33800.0,2159.886170566082
33801.0,2159.886170566082
33802.0,2159.886170566082
33803.0,2159.886170566082
33804.0,2159.886170566082
33805.0,2159.886170566082
33806.0,2159.886170566082
33807.0,2159.886170566082
33808.0,2159.886170566082
33809.0,2159.886170566082
33810.0,2159.886170566082
33811.0,2159.886170566082
33812.0,2159.886170566082
33813.0,2159.886170566082
33814.0,2159.886170566082
33815.0,2159.886170566082
33816.0,2159.886170566082
33817.0,2159.886170566082
33818.0,2159.886170566082
33819.0,2159.886170566082
33820.0,2159.886170566082
33821.0,2159.886170566082
33822.0,2159.886170566082
33823.0,2159.886170566082
33824.0,2159.886170566082
33825.0,2159.886170566082
33826.0,2159.886170566082
33827.0,2159.886170566082
33828.0,2159.886170566082
33829.0,2159.886170566082
33830.0,2159.886170566082
33831.0,2159.886170566082
33832.0,2159.886170566082
33833.0,2160.8347371816635
33834.0,2162.7318704128265
33835.0,2165.577570259571
33836.0,2170.3204033374786
33837.0,2176.0118030309677
33838.0,2182.6517693400383
33839.0,2189.291735649109
33840.0,2196.880268573761
33841.0,2199.7259684205055
33842.0,2204.468801498413
33843.0,2208.263067960739
33844.0,2213.0059010386467
33845.0,2216.8001675009727
33846.0,2219.6458673477173
33847.0,2222.491567194462
33848.0,2225.3372670412064
33849.0,2227.2344002723694
33850.0,2230.080100119114
33851.0,2232.9257999658585
33852.0,2234.8229331970215
33853.0,2237.668633043766
33854.0,2240.5143328905106
33855.0,2242.4114661216736
33856.0,2245.257165968418
33857.0,2247.154299199581
33858.0,2248.1028658151627
33859.0,2249.9999990463257
33860.0,2250.948565661907
33861.0,2250.948565661907
33862.0,2250.948565661907
33863.0,2250.948565661907
33864.0,2250.948565661907
33865.0,2250.948565661907
33866.0,2250.948565661907
33867.0,2251.8971322774887
33868.0,2252.84569889307
33869.0,2254.7428321242332
33870.0,2255.6913987398148
33871.0,2258.5370985865593
33872.0,2262.3313650488853
33873.0,2265.17706489563
33874.0,2268.971331357956
33875.0,2272.765597820282
33876.0,2278.456997513771
33877.0,2278.456997513771
33878.0,2278.456997513771
33879.0,2278.456997513771
33880.0,2278.456997513771
33881.0,2278.456997513771
33882.0,2276.559864282608
33883.0,2274.662731051445
33884.0,2274.662731051445
33885.0,2276.559864282608
33886.0,2278.456997513771
33887.0,2280.354130744934
33888.0,2283.1998305916786
33889.0,2286.045530438423
33890.0,2291.7369301319122
33891.0,2296.47976320982
33892.0,2301.2225962877274
33893.0,2305.965429365635
33894.0,2310.7082624435425
33895.0,2314.5025289058685
33896.0,2317.348228752613
33897.0,2321.142495214939
33898.0,2323.039628446102
33899.0,2325.8853282928467
33900.0,2327.7824615240097
33901.0,2329.6795947551727
33902.0,2331.5767279863358
33903.0,2334.4224278330803
33904.0,2336.3195610642433
33905.0,2339.165260910988
33906.0,2342.0109607577324
33907.0,2343.9080939888954
33908.0,2345.8052272200584
33909.0,2347.7023604512215
33910.0,2349.5994936823845
33911.0,2350.548060297966
33912.0,2351.4966269135475
33913.0,2351.4966269135475
33914.0,2351.4966269135475
33915.0,2351.4966269135475
33916.0,2351.4966269135475
33917.0,2351.4966269135475
33918.0,2351.4966269135475
33919.0,2351.4966269135475
33920.0,2351.4966269135475
33921.0,2351.4966269135475
33922.0,2351.4966269135475
33923.0,2351.4966269135475
33924.0,2352.445193529129
33925.0,2353.3937601447105
33926.0,2355.2908933758736
33927.0,2357.1880266070366
33928.0,2360.033726453781
33929.0,2362.8794263005257
33930.0,2365.72512614727
33931.0,2367.6222593784332
33932.0,2370.4679592251778
33933.0,2372.365092456341
33934.0,2374.262225687504
33935.0,2377.1079255342484
33936.0,2379.0050587654114
33937.0,2381.850758612156
33938.0,2383.747891843319
33939.0,2384.6964584589005
33940.0,2385.645025074482
33941.0,2386.5935916900635
33942.0,2386.5935916900635
33943.0,2386.5935916900635
33944.0,2387.542158305645
33945.0,2388.4907249212265
33946.0,2390.3878581523895
33947.0,2392.2849913835526
33948.0,2395.130691230297
33949.0,2398.924957692623
33950.0,2403.6677907705307
33951.0,2409.35919046402
33952.0,2415.9991567730904
33953.0,2423.5876896977425
33954.0,2429.2790893912315
33955.0,2438.7647554278374
33956.0,2449.19898802042
33957.0,2461.530353844166
33958.0,2472.9131529927254
33959.0,2484.295952141285
33960.0,2495.6787512898445
33961.0,2507.061550438404
33962.0,2520.341482937336
33963.0,2534.569982111454
33964.0,2549.747047960758
33965.0,2566.8212471604347
33966.0,2584.8440130352974
33967.0,2604.763912022114
33968.0,2626.5809438824654
33969.0,2648.397975742817
33970.0,2671.163574039936
33971.0,2693.929172337055
33972.0,2716.6947706341743
33973.0,2721.4376037716866
33974.0,2720.489037156105
33975.0,2720.489037156105
33976.0,2721.4376037716866
33977.0,2724.283303618431
33978.0,2728.077570080757
33979.0,2732.8204031586647
33980.0,2738.511802852154
33981.0,2744.203202545643
33982.0,2751.791735470295
33983.0,2760.328834950924
33984.0,2770.7630675435066
33985.0,2782.145866692066
33986.0,2795.425799190998
33987.0,2809.654298365116
33988.0,2825.7799308896065
33989.0,2827.6770641207695
33990.0,2827.6770641207695
33991.0,2827.6770641207695
33992.0,2827.6770641207695
33993.0,2827.6770641207695
33994.0,2827.6770641207695
33995.0,2827.6770641207695
33996.0,2827.6770641207695
33997.0,2827.6770641207695
33998.0,2827.6770641207695
33999.0,2827.6770641207695
34000.0,2827.6770641207695
34001.0,2827.6770641207695
34002.0,2827.6770641207695
34003.0,2827.6770641207695
34004.0,2827.6770641207695
34005.0,2827.6770641207695
34006.0,2827.6770641207695
34007.0,2827.6770641207695
34008.0,2827.6770641207695
34009.0,2826.728497505188
34010.0,2825.7799308896065
34011.0,2826.728497505188
34012.0,2829.5741973519325
34013.0,2833.3684638142586
34014.0,2837.1627302765846
34015.0,2842.8541299700737
34016.0,2848.545529663563
34017.0,2856.134062588215
34018.0,2864.671162068844
34019.0,2875.1053946614265
34020.0,2886.488193809986
34021.0,2898.819559633732
34022.0,2912.0994921326637
34023.0,2925.3794246315956
34024.0,2940.5564904809
34025.0,2954.784989655018
34026.0,2970.910622179508
34027.0,2987.0362547039986
34028.0,3004.110453903675
34029.0,3022.1332197785378
34030.0,3040.1559856534004
34031.0,3059.1273182034492
34032.0,3079.0472171902657
34033.0,3099.9156826138496
34034.0,3120.7841480374336
34035.0,3142.601179897785
34036.0,3165.3667781949043
34037.0,3186.2352436184883
34038.0,3207.1037090420723
34039.0,3227.9721744656563
34040.0,3248.8406398892403
34041.0,3269.7091053128242
34042.0,3291.526137173176
34043.0,3314.291735470295
34044.0,3336.1087673306465
34045.0,3339.9030337929726
34046.0,3339.9030337929726
34047.0,3339.9030337929726
34048.0,3339.9030337929726
34049.0,3339.9030337929726
34050.0,3341.8001670241356
34051.0,3343.6973002552986
34052.0,3346.543000102043
34053.0,3350.337266564369
34054.0,3353.1829664111137
34055.0,3357.9257994890213
34056.0,3363.6171991825104
34057.0,3370.257165491581
34058.0,3376.8971318006516
34059.0,3385.4342312812805
34060.0,3394.9198973178864
34061.0,3404.405563354492
34062.0,3415.7883625030518
34063.0,3429.0682950019836
34064.0,3442.3482275009155
34065.0,3455.6281599998474
34066.0,3469.8566591739655
34067.0,3484.0851583480835
34068.0,3500.210790872574
34069.0,3517.2849900722504
34070.0,3535.307755947113
34071.0,3553.3305218219757
34072.0,3573.250420808792
34073.0,3592.221753358841
34074.0,3611.1930859088898
34075.0,3618.781618833542
34076.0,3618.781618833542
34077.0,3618.781618833542
34078.0,3618.781618833542
34079.0,3618.781618833542
34080.0,3618.781618833542
34081.0,3618.781618833542
34082.0,3618.781618833542
34083.0,3618.781618833542
34084.0,3618.781618833542
34085.0,3619.7301854491234
34086.0,3619.7301854491234
34087.0,3620.678752064705
34088.0,3622.575885295868
34089.0,3624.473018527031
34090.0,3628.267284989357
34091.0,3632.061551451683
34092.0,3635.855817914009
34093.0,3641.547217607498
34094.0,3635.855817914009
34095.0,3628.267284989357
34096.0,3620.678752064705
34097.0,3613.090219140053
34098.0,3605.5016862154007
34099.0,3597.9131532907486
34100.0,3590.3246203660965
34101.0,3582.7360874414444
34102.0,3575.1475545167923
34103.0,3567.55902159214
34104.0,3559.970488667488
34105.0,3552.381955742836
34106.0,3546.690556049347
34107.0,3546.690556049347
34108.0,3547.6391226649284
34109.0,3547.6391226649284
34110.0,3548.58768928051
34111.0,3549.5362558960915
34112.0,3550.484822511673
34113.0,3551.4333891272545
34114.0,3553.3305223584175
34115.0,3555.2276555895805
34116.0,3558.073355436325
34117.0,3560.9190552830696
34118.0,3564.7133217453957
34119.0,3567.55902159214
34120.0,3571.3532880544662
34121.0,3575.1475545167923
34122.0,3579.8903875947
34123.0,3584.6332206726074
34124.0,3589.376053750515
34125.0,3594.1188868284225
34126.0,3597.9131532907486
34127.0,3601.7074197530746
34128.0,3604.553119599819
34129.0,3607.3988194465637
34130.0,3611.1930859088898
34131.0,3613.090219140053
34132.0,3615.9359189867973
34133.0,3617.8330522179604
34134.0,3619.7301854491234
34135.0,3622.575885295868
34136.0,3624.473018527031
34137.0,3618.781618654728
34138.0,3618.781618654728
34139.0,3618.781618654728
34140.0,3618.781618654728
34141.0,3618.781618654728
34142.0,3618.781618654728
34143.0,3618.781618654728
34144.0,3618.781618654728
34145.0,3618.781618654728
34146.0,3620.678751885891
34147.0,3623.5244517326355
34148.0,3627.3187181949615
34149.0,3630.164418041706
34150.0,3635.855817735195
34151.0,3641.5472174286842
34152.0,3649.1357503533363
34153.0,3657.6728498339653
34154.0,3665.2613827586174
34155.0,3672.8499156832695
34156.0,3680.4384486079216
34157.0,3688.0269815325737
34158.0,3695.615514457226
34159.0,3703.204047381878
34160.0,3710.79258030653
34161.0,3718.381113231182
34162.0,3725.969646155834
34163.0,3733.5581790804863
34164.0,3739.2495787739754
34165.0,3739.2495787739754
34166.0,3739.2495787739754
34167.0,3739.2495787739754
34168.0,3739.2495787739754
34169.0,3739.2495787739754
34170.0,3739.2495787739754
34171.0,3739.2495787739754
34172.0,3739.2495787739754
34173.0,3739.2495787739754
34174.0,3739.2495787739754
34175.0,3739.2495787739754
34176.0,3739.2495787739754
34177.0,3739.2495787739754
34178.0,3739.2495787739754
34179.0,3739.2495787739754
34180.0,3739.2495787739754
34181.0,3739.2495787739754
34182.0,3739.2495787739754
34183.0,3739.2495787739754
34184.0,3739.2495787739754
34185.0,0.0
34186.0,0.0
34187.0,0.0
34188.0,0.0
34189.0,0.0
34190.0,0.0
34191.0,0.0
34192.0,0.0
34193.0,0.0
34194.0,1.897133231163025
34195.0,5.691399693489075
34196.0,10.434232771396637
34197.0,15.1770658493042
34198.0,21.817032158374786
34199.0,29.40556502342224
34200.0,37.94266450405121
34201.0,47.42833054065704
34202.0,59.75969636440277
34203.0,72.0910621881485
34204.0,87.2681280374527
34205.0,102.4451938867569
34206.0,119.51939308643341
34207.0,137.54215896129608
34208.0,156.5134915113449
34209.0,175.48482406139374
34210.0,195.40472304821014
34211.0,215.32462203502655
34212.0,237.1416538953781
34213.0,258.9586857557297
34214.0,281.7242840528488
34215.0,304.48988234996796
34216.0,327.2554806470871
34217.0,344.32967936992645
34218.0,367.0952776670456
34219.0,389.86087596416473
34220.0,411.6779078245163
34221.0,432.5463732481003
34222.0,451.5177057981491
34223.0,453.41483902931213
34224.0,454.36340564489365
34225.0,457.2091054916382
34226.0,461.00337195396423
34227.0,465.7462050318718
34228.0,471.43760472536087
34229.0,478.07757103443146
34230.0,484.7175372838974
34231.0,493.25463676452637
34232.0,503.68886935710907
34233.0,515.0716685056686
34234.0,526.4544676542282
34235.0,536.8887002468109
34236.0,548.2714993953705
34237.0,559.65429854393
34238.0,571.9856643676758
34239.0,586.2141635417938
34240.0,601.391229391098
34241.0,618.4654285907745
34242.0,636.4881944656372
34243.0,656.4080934524536
34244.0,677.2765588760376
34245.0,700.0421571731567
34246.0,722.8077554702759
34247.0,745.573353767395
34248.0,766.441819190979
34249.0,787.310284614563
34250.0,808.178750038147
34251.0,829.047215461731
34252.0,849.9156808853149
34253.0,872.6812791824341
34254.0,895.4468774795532
34255.0,918.2124757766724
34256.0,940.9780740737915
34257.0,963.7436723709106
34258.0,986.5092706680298
34259.0,1009.2748689651489
34260.0,1032.040467262268
34261.0,1024.451934337616
34262.0,1016.8634014129639
34263.0,1009.2748684883118
34264.0,1001.6863355636597
34265.0,994.0978026390076
34266.0,986.5092697143555
34267.0,978.9207367897034
34268.0,971.3322038650513
34269.0,963.7436709403992
34270.0,956.1551380157471
34271.0,952.360871553421
34272.0,953.3094381690025
34273.0,955.2065714001656
34274.0,958.0522712469101
34275.0,961.8465377092361
34276.0,967.5379374027252
34277.0,974.1779037117958
34278.0,980.8178700208664
34279.0,988.4064029455185
34280.0,995.9949358701706
34281.0,1005.4806019067764
34282.0,1015.9148344993591
34283.0,1028.2462003231049
34284.0,1041.5261328220367
34285.0,1056.703198671341
34286.0,1072.8288311958313
34287.0,1089.9030303955078
34288.0,1108.8743629455566
34289.0,1128.794261932373
34290.0,1147.7655944824219
34291.0,1165.7883603572845
34292.0,1184.7596929073334
34293.0,1202.782458782196
34294.0,1220.8052246570587
34295.0,1238.8279905319214
34296.0,1255.902189731598
34297.0,1272.9763889312744
34298.0,1286.2563216686249
34299.0,1301.433387517929
34300.0,1315.6618866920471
34301.0,1327.9932525157928
34302.0,1340.3246183395386
34303.0,1352.6559841632843
34304.0,1365.9359166622162
34305.0,1377.3187158107758
34306.0,1389.6500816345215
34307.0,1401.032880783081
34308.0,1411.4671133756638
34309.0,1421.9013459682465
34310.0,1431.3870120048523
34311.0,1441.821244597435
34312.0,1452.255477309227
34313.0,1466.483976483345
34314.0,1478.8153423070908
34315.0,1490.1981414556503
34316.0,1499.6838074922562
34317.0,1508.2209069728851
34318.0,1516.758006453514
34319.0,1524.3465393781662
34320.0,1532.8836388587952
34321.0,1540.4721717834473
34322.0,1549.0092712640762
34323.0,1556.5978041887283
34324.0,1565.1349036693573
34325.0,1573.6720031499863
34326.0,1582.2091026306152
34327.0,1593.5919020175934
34328.0,1607.8204011917114
34329.0,1622.0489003658295
34330.0,1635.3288328647614
34331.0,1648.6087653636932
34332.0,1660.940131187439
34333.0,1675.168630361557
34334.0,1689.397129535675
34335.0,1703.625628709793
34336.0,1711.2141616344452
34337.0,1715.0084280967712
34338.0,1718.8026945590973
34339.0,1722.5969610214233
34340.0,1726.3912274837494
34341.0,1729.236927330494
34342.0,1732.0826271772385
34343.0,1734.928327023983
34344.0,1738.722593486309
34345.0,1740.619726717472
34346.0,1743.4654265642166
34347.0,1745.3625597953796
34348.0,1747.2596930265427
34349.0,1748.2082596421242
34350.0,1749.1568262577057
34351.0,1750.1053928732872
34352.0,1750.1053928732872
34353.0,1751.0539594888687
34354.0,1752.0025261044502
34355.0,1752.0025261044502
34356.0,1752.9510927200317
34357.0,1752.9510927200317
34358.0,1753.8996593356133
34359.0,1753.8996593356133
34360.0,1754.8482259511948
34361.0,1754.8482259511948
34362.0,1755.7967925667763
34363.0,1757.6939257979393
34364.0,1759.5910590291023
34365.0,1762.4367588758469
34366.0,1765.2824587225914
34367.0,1767.1795919537544
34368.0,1770.025291800499
34369.0,1772.8709916472435
34370.0,1775.716691493988
34371.0,1778.5623913407326
34372.0,1781.408091187477
34373.0,1782.3566578030586
34374.0,1784.2537910342216
34375.0,1785.2023576498032
34376.0,1785.2023576498032
34377.0,1785.2023576498032
34378.0,1786.1509242653847
34379.0,1786.1509242653847
34380.0,1786.1509242653847
34381.0,1784.2537910342216
34382.0,1782.3566578030586
34383.0,1780.4595245718956
34384.0,1779.510957956314
34385.0,1779.510957956314
34386.0,1779.510957956314
34387.0,1778.5623913407326
34388.0,1778.5623913407326
34389.0,1778.5623913407326
34390.0,1779.510957956314
34391.0,1781.408091187477
34392.0,1784.2537910342216
34393.0,1786.1509242653847
34394.0,1785.2023576498032
34395.0,1785.2023576498032
34396.0,1784.2537910342216
34397.0,1784.2537910342216
34398.0,1784.2537910342216
34399.0,1784.2537910342216
34400.0,1783.3052244186401
34401.0,1783.3052244186401
34402.0,1783.3052244186401
34403.0,1783.3052244186401
34404.0,1782.3566578030586
34405.0,1782.3566578030586
34406.0,1782.3566578030586
34407.0,1782.3566578030586
34408.0,1783.3052244186401
34409.0,1784.2537910342216
34410.0,1786.1509242653847
34411.0,1787.0994908809662
34412.0,1788.0480574965477
34413.0,1788.0480574965477
34414.0,1788.0480574965477
34415.0,1786.1509242653847
34416.0,1785.2023576498032
34417.0,1785.2023576498032
34418.0,1786.1509242653847
34419.0,1788.0480574965477
34420.0,1789.9451907277107
34421.0,1792.7908905744553
34422.0,1796.5851570367813
34423.0,1802.2765567302704
34424.0,1807.019389808178
34425.0,1812.710789501667
34426.0,1818.402189195156
34427.0,1825.9907221198082
34428.0,1835.476388156414
34429.0,1842.11635440588
34430.0,1851.6020204424858
34431.0,1859.190553367138
34432.0,1866.77908629179
34433.0,1874.367619216442
34434.0,1881.9561521410942
34435.0,1889.5446850657463
34436.0,1897.1332179903984
34437.0,1905.6703174710274
34438.0,1915.1559835076332
34439.0,1924.641649544239
34440.0,1934.1273155808449
34441.0,1944.5615481734276
34442.0,1954.0472142100334
34443.0,1963.5328802466393
34444.0,1973.018546283245
34445.0,1979.658512532711
34446.0,1988.19561201334
34447.0,1994.8355783224106
34448.0,2001.4755446314812
34449.0,2007.1669443249702
34450.0,2012.8583440184593
34451.0,2017.6011770963669
34452.0,2022.3440101742744
34453.0,2027.086843252182
34454.0,2031.8296763300896
34455.0,2036.5725094079971
34456.0,2038.4696426391602
34457.0,2038.4696426391602
34458.0,2038.4696426391602
34459.0,2038.4696426391602
34460.0,2039.4182092547417
34461.0,2041.3153424859047
34462.0,2045.1096089482307
34463.0,2047.9553087949753
34464.0,2051.7495752573013
34465.0,2056.492408335209
34466.0,2063.1323746442795
34467.0,2069.77234095335
34468.0,2077.360873878002
34469.0,2085.897973358631
34470.0,2093.4865062832832
34471.0,2100.126472592354
34472.0,2106.7664389014244
34473.0,2112.4578385949135
34474.0,2118.1492382884026
34475.0,2123.8406379818916
34476.0,2129.5320376753807
34477.0,2134.2748707532883
34478.0,2138.0691372156143
34479.0,2141.8634036779404
34480.0,2145.6576701402664
34481.0,2149.4519366025925
34482.0,2152.297636449337
34483.0,2155.1433362960815
34484.0,2157.0404695272446
34485.0,2158.9376027584076
34486.0,2160.8347359895706
34487.0,2162.7318692207336
34488.0,2164.6290024518967
34489.0,2165.577569067478
34490.0,2167.474702298641
34491.0,2168.4232689142227
34492.0,2169.3718355298042
34493.0,2171.2689687609673
34494.0,2172.2175353765488
34495.0,2173.1661019921303
34496.0,2174.114668607712
34497.0,2176.011801838875
34498.0,2177.908935070038
34499.0,2180.7546349167824
34500.0,2183.600334763527
34501.0,2186.4460346102715
34502.0,2189.291734457016
34503.0,2192.1374343037605
34504.0,2194.983134150505
34505.0,2197.8288339972496
34506.0,2201.6231004595757
34507.0,2206.365933537483
34508.0,2211.108766615391
34509.0,2215.8515996932983
34510.0,2220.594432771206
34511.0,2225.3372658491135
34512.0,2229.1315323114395
34513.0,2233.874365389347
34514.0,2237.668631851673
34515.0,2241.462898313999
34516.0,2245.257164776325
34517.0,2249.0514312386513
34518.0,2251.897131085396
34519.0,2254.7428309321404
34520.0,2257.588530778885
34521.0,2260.4342306256294
34522.0,2263.279930472374
34523.0,2265.177063703537
34524.0,2268.0227635502815
34525.0,2269.9198967814445
34526.0,2272.765596628189
34527.0,2273.7141632437706
34528.0,2275.6112964749336
34529.0,2273.7141632437706
34530.0,2272.765596628189
34531.0,2271.8170300126076
34532.0,2270.868463397026
34533.0,2269.9198967814445
34534.0,2268.971330165863
34535.0,2268.0227635502815
34536.0,2268.0227635502815
34537.0,2267.0741969347
34538.0,2266.1256303191185
34539.0,2265.177063703537
34540.0,2265.177063703537
34541.0,2267.0741969347
34542.0,2269.9198967814445
34543.0,2272.765596628189
34544.0,2275.6112964749336
34545.0,2278.456996321678
34546.0,2278.456996321678
34547.0,2278.456996321678
34548.0,2278.456996321678
34549.0,2278.456996321678
34550.0,2278.456996321678
34551.0,2278.456996321678
34552.0,2278.456996321678
34553.0,2278.456996321678
34554.0,2278.456996321678
34555.0,2277.5084297060966
34556.0,2277.5084297060966
34557.0,2276.559863090515
34558.0,2276.559863090515
34559.0,2277.5084297060966
34560.0,2278.456996321678
34561.0,2279.4055629372597
34562.0,2281.3026961684227
34563.0,2283.1998293995857
34564.0,2286.0455292463303
34565.0,2290.788362324238
34566.0,2294.582628786564
34567.0,2298.37689524889
34568.0,2301.2225950956345
34569.0,2304.068294942379
34570.0,2306.9139947891235
34571.0,2308.8111280202866
34572.0,2310.7082612514496
34573.0,2311.656827867031
34574.0,2312.6053944826126
34575.0,2313.553961098194
34576.0,2313.553961098194
34577.0,2313.553961098194
34578.0,2313.553961098194
34579.0,2314.5025277137756
34580.0,2314.5025277137756
34581.0,2314.5025277137756
34582.0,2315.451094329357
34583.0,2316.3996609449387
34584.0,2317.34822756052
34585.0,2317.34822756052
34586.0,2317.34822756052
34587.0,2318.2967941761017
34588.0,2318.2967941761017
34589.0,2318.2967941761017
34590.0,2318.2967941761017
34591.0,2318.2967941761017
34592.0,2319.245360791683
34593.0,2320.1939274072647
34594.0,2322.0910606384277
34595.0,2323.9881938695908
34596.0,2324.9367604851723
34597.0,2325.885327100754
34598.0,2327.782460331917
34599.0,2329.67959356308
34600.0,2331.576726794243
34601.0,2335.370993256569
34602.0,2339.165259718895
34603.0,2343.9080927968025
34604.0,2350.548059105873
34605.0,2357.1880254149437
34606.0,2363.8279917240143
34607.0,2369.5193914175034
34608.0,2374.262224495411
34609.0,2379.9536241889
34610.0,2384.6964572668076
34611.0,2389.439290344715
34612.0,2393.233556807041
34613.0,2397.9763898849487
34614.0,2402.7192229628563
34615.0,2406.5134894251823
34616.0,2411.25632250309
34617.0,2415.050588965416
34618.0,2418.844855427742
34619.0,2421.6905552744865
34620.0,2424.536255121231
34621.0,2426.433388352394
34622.0,2429.2790881991386
34623.0,2430.22765481472
34624.0,2432.124788045883
34625.0,2433.0733546614647
34626.0,2434.021921277046
34627.0,2434.021921277046
34628.0,2434.021921277046
34629.0,2434.9704878926277
34630.0,2435.9190545082092
34631.0,2435.9190545082092
34632.0,2435.9190545082092
34633.0,2435.9190545082092
34634.0,2435.9190545082092
34635.0,2436.8676211237907
34636.0,2437.8161877393723
34637.0,2439.7133209705353
34638.0,2441.6104542016983
34639.0,2443.5075874328613
34640.0,2446.353287279606
34641.0,2450.147553741932
34642.0,2454.8903868198395
34643.0,2461.53035312891
34644.0,2469.118886053562
34645.0,2476.7074189782143
34646.0,2485.2445184588432
34647.0,2493.781617939472
34648.0,2501.3701508641243
34649.0,2508.9586837887764
34650.0,2515.598650097847
34651.0,2522.2386164069176
34652.0,2528.878582715988
34653.0,2534.5699824094772
34654.0,2540.2613821029663
34655.0,2545.9527817964554
34656.0,2550.695614874363
34657.0,2555.4384479522705
34658.0,2559.2327144145966
34659.0,2563.975547492504
34660.0,2566.8212473392487
34661.0,2570.6155138015747
34662.0,2573.4612136483192
34663.0,2575.3583468794823
34664.0,2577.2554801106453
34665.0,2579.1526133418083
34666.0,2581.0497465729713
34667.0,2581.998313188553
34668.0,2582.9468798041344
34669.0,2582.9468798041344
34670.0,2582.9468798041344
34671.0,2583.895446419716
34672.0,2584.8440130352974
34673.0,2586.7411462664604
34674.0,2589.586846113205
34675.0,2592.4325459599495
34676.0,2594.3296791911125
34677.0,2596.2268124222755
34678.0,2597.175379037857
34679.0,2598.1239456534386
34680.0,2599.07251226902
34681.0,2599.07251226902
34682.0,2599.07251226902
34683.0,2599.07251226902
34684.0,2600.0210788846016
34685.0,2600.0210788846016
34686.0,2600.0210788846016
34687.0,2600.0210788846016
34688.0,2600.0210788846016
34689.0,2600.0210788846016
34690.0,2600.969645500183
34691.0,2602.866778731346
34692.0,2605.7124785780907
34693.0,2608.558178424835
34694.0,2612.3524448871613
34695.0,2614.2495781183243
34696.0,2618.0438445806503
34697.0,2621.8381110429764
34698.0,2624.683810889721
34699.0,2628.478077352047
34700.0,2631.3237771987915
34701.0,2634.169477045536
34702.0,2638.9123101234436
34703.0,2643.655143201351
34704.0,2649.3465428948402
34705.0,2655.986509203911
34706.0,2663.575042128563
34707.0,2670.2150084376335
34708.0,2675.9064081311226
34709.0,2682.546374440193
34710.0,2689.1863407492638
34711.0,2695.8263070583344
34712.0,2700.569140136242
34713.0,2705.3119732141495
34714.0,2709.1062396764755
34715.0,2713.849072754383
34716.0,2717.643339216709
34717.0,2721.437605679035
34718.0,2725.2318721413612
34719.0,2729.0261386036873
34720.0,2733.768971681595
34721.0,2737.563238143921
34722.0,2742.3060712218285
34723.0,2747.048904299736
34724.0,2751.7917373776436
34725.0,2758.431703686714
34726.0,2765.0716699957848
34727.0,2771.7116363048553
34728.0,2778.351602613926
34729.0,2785.940135538578
34730.0,2794.477235019207
34731.0,2804.9114676117897
34732.0,2817.2428334355354
34733.0,2827.677066028118
34734.0,2827.677066028118
34735.0,2827.677066028118
34736.0,2827.677066028118
34737.0,2827.677066028118
34738.0,2827.677066028118
34739.0,2827.677066028118
34740.0,2827.677066028118
34741.0,2827.677066028118
34742.0,2827.677066028118
34743.0,2826.7284994125366
34744.0,2824.8313661813736
34745.0,2824.8313661813736
34746.0,2825.779932796955
34747.0,2827.677066028118
34748.0,2827.677066028118
34749.0,2827.677066028118
34750.0,2827.677066028118
34751.0,2827.677066028118
34752.0,2827.677066028118
34753.0,2827.677066028118
34754.0,2827.677066028118
34755.0,2827.677066028118
34756.0,2825.779932796955
34757.0,2825.779932796955
34758.0,2826.7284994125366
34759.0,2827.677066028118
34760.0,2827.677066028118
34761.0,2827.677066028118
34762.0,2827.677066028118
34763.0,2827.677066028118
34764.0,2827.677066028118
34765.0,2827.677066028118
34766.0,2827.677066028118
34767.0,2827.677066028118
34768.0,2827.677066028118
34769.0,2825.779932796955
34770.0,2823.882799565792
34771.0,2821.985666334629
34772.0,2821.985666334629
34773.0,2821.985666334629
34774.0,2822.9342329502106
34775.0,2823.882799565792
34776.0,2824.8313661813736
34777.0,2825.779932796955
34778.0,2827.677066028118
34779.0,2827.677066028118
34780.0,2827.677066028118
34781.0,2827.677066028118
34782.0,2827.677066028118
34783.0,2825.779932796955
34784.0,2824.8313661813736
